A¤o;Mes;ID_Empresa;Tamano;Categoria;Sexo;Grupo;Division;RO_t_1;HO_t_1;C_t_1;HT_t_1;RO;HO;C;HT
2019;12;836;3;M;2;5;3;84109234;20921;148643639;23421;79923337;20727;136978974;21487
2019;12;836;3;M;2;6;3;;;;;;;;
2019;12;836;3;M;2;7;3;2285995795;306930;3378703511;334067;2251768490;303065;3314592708;325424
2019;12;836;3;M;2;8;3;1260346490;163837;1842375719;178638;1200114931;155941;1721397481;165798
2019;12;836;3;M;2;9;3;173479179;34617;279732499;37895;163732535;32892;258183687;34833
2019;12;837;3;O;1;1;1;5309597;189;5472417;189;5309597;189;5551202;189
2019;12;837;3;O;1;2;1;1441178745;119103;1509603203;127363;1503461215;124779;1580051595;132861
2019;12;837;3;O;1;3;1;461262038;106071;496250289;119601;471561661;116714;513717853;130148
2019;12;837;3;O;1;4;1;124796472;34910;133537221;36815;136154062;38566;146317710;40116
2019;12;837;3;O;1;5;1;;;;;;;;
2019;12;837;3;O;1;6;1;;;;;;;;
2019;12;837;3;O;1;7;1;;;;;;;;
2019;12;837;3;O;1;8;1;;;;;;;;
2019;12;837;3;O;1;9;1;74777335;22524;83300636;27811;79430684;25648;88748518;29448
2019;12;837;3;O;2;1;1;10978522;371;11321414;371;10978522;378;11400362;378
2019;12;837;3;O;2;2;1;1492387829;80602;1535442715;84165;1542428136;83062;1597408007;87249
2019;12;837;3;O;2;3;1;109843698;22902;120139702;26477;112242179;24605;123045874;27589
2019;12;837;3;O;2;4;1;45871754;12184;50401141;13304;48251342;12940;53073659;13903
2019;12;837;3;O;2;5;1;;;;;;;;
2019;12;837;3;O;2;6;1;;;;;;;;
2019;12;837;3;O;2;7;1;;;;;;;;
2019;12;837;3;O;2;8;1;;;;;;;;
2019;12;837;3;O;2;9;1;88921220;23496;99533279;26755;91278373;24820;103916587;28695
2019;12;838;3;O;1;1;1;15989395;945;16469597;945;15989395;945;17043934;945
2019;12;838;3;O;1;2;1;2970916632;281186;3095270595;291451;3110046684;293554;3318832312;304324
2019;12;838;3;O;1;3;1;905013293;266032;963758926;277491;900880202;273177;1029198514;284510
2019;12;838;3;O;1;4;1;257912863;80763;273336885;82562;272660985;85105;318468067;87136
2019;12;838;3;O;1;5;1;;;;;;;;
2019;12;838;3;O;1;6;1;;;;;;;;
2019;12;838;3;O;1;7;1;;;;;;;;
2019;12;838;3;O;1;8;1;451703;189;544381;200;451703;189;605604;199
2019;12;838;3;O;1;9;1;152404326;52486;167398054;56396;167743906;56597;202219585;61048
2019;12;838;3;O;2;1;1;17013058;756;17718381;756;13799097;661;14456446;661
2019;12;838;3;O;2;2;1;2148600461;122406;2218824790;127509;2203190876;124206;2306330943;129537
2019;12;838;3;O;2;3;1;110589774;32301;120212918;34981;114120534;34089;134112564;36392
2019;12;838;3;O;2;4;1;43915992;12007;47126401;12304;44069067;11907;50729599;12114
2019;12;838;3;O;2;5;1;;;;;;;;
2019;12;838;3;O;2;6;1;;;;;;;;
2019;12;838;3;O;2;7;1;;;;;;;;
2019;12;838;3;O;2;8;1;51466363;13044;60277277;15345;52114476;13608;66479676;16217
2019;12;838;3;O;2;9;1;87910643;25387;99510203;28528;90644524;26522;112399325;29780
2019;12;839;3;E;1;1;3;;;;;;;;
2019;12;839;3;E;1;2;3;22322164;2110;24537806;2317;22977136;2103;25259981;2318
2019;12;839;3;E;1;3;3;1533874;169;1598627;174;1414413;161;1435593;164
2019;12;839;3;E;1;4;3;3579048;677;3736626;681;3701460;668;3866077;670
2019;12;839;3;E;1;5;3;;;;;;;;
2019;12;839;3;E;1;6;3;;;;;;;;
2019;12;839;3;E;1;7;3;;;;;;;;
2019;12;839;3;E;1;8;3;;;;;;;;
2019;12;839;3;E;1;9;3;501862;165;519173;167;478900;162;485411;162
2019;12;839;3;E;2;1;3;6493998;410;7802495;410;5955062;361;7191007;361
2019;12;839;3;E;2;2;3;86810414;6662;90414400;6883;85940114;6682;88461337;6819
2019;12;839;3;E;2;3;3;61518168;8189;68041856;8642;63012857;8441;68097350;8720
2019;12;839;3;E;2;4;3;7221294;1230;8063315;1240;7410453;1202;8157769;1205
2019;12;839;3;E;2;5;3;;;;;;;;
2019;12;839;3;E;2;6;3;;;;;;;;
2019;12;839;3;E;2;7;3;55960567;10280;70196865;11224;56488929;10284;67962554;11065
2019;12;839;3;E;2;8;3;106354460;17616;114050720;18175;105047419;17845;107844951;17884
2019;12;839;3;E;2;9;3;91784958;21264;99382498;21800;91010480;21654;94645516;21824
2019;12;841;1;I;1;1;2;2235209;193;2351440;193;2242147;193;2358739;193
2019;12;841;1;I;1;2;2;;;;;;;;
2019;12;841;1;I;1;3;2;596146;193;627146;193;596146;193;627146;193
2019;12;841;1;I;1;4;2;480438;185;527694;193;498979;197;563162;209
2019;12;841;1;I;1;5;2;1482375;760;1622458;760;1293584;663;1423851;663
2019;12;841;1;I;1;6;2;535443;198;563329;198;619063;235;651758;235
2019;12;841;1;I;1;7;2;2061462;1141;2173160;1149;1849915;982;2124231;1071
2019;12;841;1;I;1;8;2;;;;;;;;
2019;12;841;1;I;1;9;2;;;;;;;;
2019;12;841;1;I;2;1;2;;;;;;;;
2019;12;841;1;I;2;2;2;;;;;;;;
2019;12;841;1;I;2;3;2;376250;193;398073;193;376250;193;395815;193
2019;12;841;1;I;2;4;2;332365;199;435648;199;345928;199;464750;202
2019;12;841;1;I;2;5;2;1528541;740;1753743;740;1415666;682;1634467;682
2019;12;841;1;I;2;6;2;3020840;1379;3429858;1379;3308090;1414;3750310;1414
2019;12;841;1;I;2;7;2;835068;489;1036405;597;768923;438;1035997;579
2019;12;841;1;I;2;8;2;;;;;;;;
2019;12;841;1;I;2;9;2;;;;;;;;
2019;12;842;1;F;1;1;3;;;;;;;;
2019;12;842;1;F;1;2;3;;;;;;;;
2019;12;842;1;F;1;3;3;;;;;;;;
2019;12;842;1;F;1;4;3;;;;;;;;
2019;12;842;1;F;1;5;3;;;;;;;;
2019;12;842;1;F;1;6;3;;;;;;;;
2019;12;842;1;F;1;7;3;;;;;;;;
2019;12;842;1;F;1;8;3;;;;;;;;
2019;12;842;1;F;1;9;3;;;;;;;;
2019;12;842;1;F;2;1;3;;;;;;;;
2019;12;842;1;F;2;2;3;;;;;;;;
2019;12;842;1;F;2;3;3;;;;;;;;
2019;12;842;1;F;2;4;3;;;;;;;;
2019;12;842;1;F;2;5;3;;;;;;;;
2019;12;842;1;F;2;6;3;;;;;;;;
2019;12;842;1;F;2;7;3;;;;;;;;
2019;12;842;1;F;2;8;3;489339;312;517352;331;473999;300;502280;318
2019;12;842;1;F;2;9;3;752500;361;812775;361;1015874;522;1097246;522
2019;12;843;3;N;1;1;4;1619146;194;1703827;194;1619146;194;1703827;194
2019;12;843;3;N;1;2;4;1869146;194;1966902;194;1869146;194;1966902;194
2019;12;843;3;N;1;3;4;4013949;1484;4522488;1492;2914084;1413;4331450;1483
2019;12;843;3;N;1;4;4;6575224;1638;7298598;1651;5547739;1548;6131442;1548
2019;12;843;3;N;1;5;4;35656841;17615;45911755;19553;37264066;18254;47370750;19972
2019;12;843;3;N;1;6;4;2647705;516;2840292;516;1258158;484;1683776;484
2019;12;843;3;N;1;7;4;392052;194;480377;221;376250;194;510654;241
2019;12;843;3;N;1;8;4;376250;194;395928;194;376250;194;395928;194
2019;12;843;3;N;1;9;4;;;;;;;;
2019;12;843;3;N;2;1;4;7038292;387;7259793;387;6919146;387;7141010;387
2019;12;843;3;N;2;2;4;2055794;387;2213312;387;2055794;387;2168542;387
2019;12;843;3;N;2;3;4;333651;168;369741;168;351275;174;389813;182
2019;12;843;3;N;2;4;4;10067108;2986;11635443;3066;8517076;2735;9891516;2804
2019;12;843;3;N;2;5;4;112286633;54838;140095266;59089;115705896;56373;145250611;60963
2019;12;843;3;N;2;6;4;892596;192;1006838;192;879146;194;999048;194
2019;12;843;3;N;2;7;4;388540;194;461900;215;468222;226;615882;277
2019;12;843;3;N;2;8;4;455481;194;519610;194;460441;194;544398;203
2019;12;843;3;N;2;9;4;;;;;;;;
2019;12;844;3;H;1;1;1;;;;;;;;
2019;12;844;3;H;1;2;1;9284333;1029;11469004;1034;9582710;1040;12043255;1041
2019;12;844;3;H;1;3;1;4129195;780;5447976;788;4105943;771;5473667;776
2019;12;844;3;H;1;4;1;1757928;609;2587873;614;1762834;600;2636155;600
2019;12;844;3;H;1;5;1;;;;;;;;
2019;12;844;3;H;1;6;1;;;;;;;;
2019;12;844;3;H;1;7;1;;;;;;;;
2019;12;844;3;H;1;8;1;14503611;518;15164200;552;14851969;506;15802538;533
2019;12;844;3;H;1;9;1;3128769;1040;3316514;1110;3231056;1023;3443099;1093
2019;12;844;3;H;2;1;1;4479298;185;4800489;185;4590298;188;4923298;188
2019;12;844;3;H;2;2;1;12385379;917;14414775;926;12612617;920;14925168;922
2019;12;844;3;H;2;3;1;19659899;3275;24828428;3323;19811971;3222;24923211;3222
2019;12;844;3;H;2;4;1;;;;;;;;
2019;12;844;3;H;2;5;1;;;;;;;;
2019;12;844;3;H;2;6;1;;;;;;;;
2019;12;844;3;H;2;7;1;2567012;735;3471924;735;2583075;736;3501340;736
2019;12;844;3;H;2;8;1;191670430;37656;225510362;37656;195545347;37197;228299876;37197
2019;12;844;3;H;2;9;1;11456329;4197;12709216;4348;11613242;4121;12901193;4211
2019;12;845;1;Q;1;1;1;;;;;;;;
2019;12;845;1;Q;1;2;1;1327135;193;1683314;206;1327135;193;2054554;242
2019;12;845;1;Q;1;3;1;428811;193;534540;198;448841;193;587577;206
2019;12;845;1;Q;1;4;1;2213224;580;2951026;623;1868291;485;2494626;518
2019;12;845;1;Q;1;5;1;;;;;;;;
2019;12;845;1;Q;1;6;1;;;;;;;;
2019;12;845;1;Q;1;7;1;;;;;;;;
2019;12;845;1;Q;1;8;1;;;;;;;;
2019;12;845;1;Q;1;9;1;2319680;986;3219135;1133;2372492;965;3457422;1141
2019;12;845;1;Q;2;1;1;;;;;;;;
2019;12;845;1;Q;2;2;1;;;;;;;;
2019;12;845;1;Q;2;3;1;290126;122;521226;179;915064;386;1552673;529
2019;12;845;1;Q;2;4;1;;;;;;;;
2019;12;845;1;Q;2;5;1;;;;;;;;
2019;12;845;1;Q;2;6;1;;;;;;;;
2019;12;845;1;Q;2;7;1;;;;;;;;
2019;12;845;1;Q;2;8;1;;;;;;;;
2019;12;845;1;Q;2;9;1;446899;194;612723;207;460993;193;624128;206
2019;12;846;3;N;1;1;5;;;;;;;;
2019;12;846;3;N;1;2;5;3053169;580;3692043;585;3053169;580;3715093;585
2019;12;846;3;N;1;3;5;5167485;1709;5795203;1709;3990051;1220;4379534;1230
2019;12;846;3;N;1;4;5;;;;;;;;
2019;12;846;3;N;1;5;5;;;;;;;;
2019;12;846;3;N;1;6;5;;;;;;;;
2019;12;846;3;N;1;7;5;;;;;;;;
2019;12;846;3;N;1;8;5;;;;;;;;
2019;12;846;3;N;1;9;5;137208729;69937;150165255;70436;139446773;71973;152547491;72298
2019;12;846;3;N;2;1;5;;;;;;;;
2019;12;846;3;N;2;2;5;2366101;580;2709197;590;2367068;578;2713736;587
2019;12;846;3;N;2;3;5;2140830;510;2391884;510;2070222;461;2334001;461
2019;12;846;3;N;2;4;5;;;;;;;;
2019;12;846;3;N;2;5;5;;;;;;;;
2019;12;846;3;N;2;6;5;;;;;;;;
2019;12;846;3;N;2;7;5;;;;;;;;
2019;12;846;3;N;2;8;5;;;;;;;;
2019;12;846;3;N;2;9;5;70069781;35307;76939141;35611;70551718;35848;77896609;36122
2019;12;847;2;B;1;1;4;;;;;;;;
2019;12;847;2;B;1;2;4;581577;130;611142;131;579838;126;612872;128
2019;12;847;2;B;1;3;4;2674990;388;2804996;388;2674990;388;2811020;388
2019;12;847;2;B;1;4;4;212818;75;234571;75;213899;75;232919;75
2019;12;847;2;B;1;5;4;;;;;;;;
2019;12;847;2;B;1;6;4;;;;;;;;
2019;12;847;2;B;1;7;4;;;;;;;;
2019;12;847;2;B;1;8;4;;;;;;;;
2019;12;847;2;B;1;9;4;;;;;;;;
2019;12;847;2;B;2;1;4;1992950;194;2089807;194;1992950;194;2092821;194
2019;12;847;2;B;2;2;4;1239539;119;1326219;119;1257866;120;1349576;120
2019;12;847;2;B;2;3;4;1444146;161;1525051;161;1709146;194;1795225;194
2019;12;847;2;B;2;4;4;635146;194;666015;194;635146;194;669027;194
2019;12;847;2;B;2;5;4;;;;;;;;
2019;12;847;2;B;2;6;4;;;;;;;;
2019;12;847;2;B;2;7;4;2059102;388;2163187;388;2181456;414;2295235;414
2019;12;847;2;B;2;8;4;12971865;2316;13054055;2337;14128591;2507;14308183;2507
2019;12;847;2;B;2;9;4;;;;;;;;
2019;12;848;1;I;1;1;2;;;;;;;;
2019;12;848;1;I;1;2;2;;;;;;;;
2019;12;848;1;I;1;3;2;;;;;;;;
2019;12;848;1;I;1;4;2;447407;250;483478;253;464674;260;515975;274
2019;12;848;1;I;1;5;2;763913;388;862672;408;765856;388;873025;412
2019;12;848;1;I;1;6;2;;;;;;;;
2019;12;848;1;I;1;7;2;;;;;;;;
2019;12;848;1;I;1;8;2;;;;;;;;
2019;12;848;1;I;1;9;2;;;;;;;;
2019;12;848;1;I;2;1;2;;;;;;;;
2019;12;848;1;I;2;2;2;;;;;;;;
2019;12;848;1;I;2;3;2;;;;;;;;
2019;12;848;1;I;2;4;2;;;;;;;;
2019;12;848;1;I;2;5;2;716051;368;794036;370;704854;352;787834;357
2019;12;848;1;I;2;6;2;;;;;;;;
2019;12;848;1;I;2;7;2;;;;;;;;
2019;12;848;1;I;2;8;2;;;;;;;;
2019;12;848;1;I;2;9;2;;;;;;;;
2019;12;849;3;L;1;1;1;18335026;774;18964020;774;18335026;774;18966784;774
2019;12;849;3;L;1;2;1;33140601;3096;34615813;3096;34860651;3096;36466081;3096
2019;12;849;3;L;1;3;1;23162634;4451;24439413;4451;24006254;4450;25438067;4450
2019;12;849;3;L;1;4;1;8225752;2516;8683657;2519;6914759;2328;7375013;2331
2019;12;849;3;L;1;5;1;;;;;;;;
2019;12;849;3;L;1;6;1;;;;;;;;
2019;12;849;3;L;1;7;1;;;;;;;;
2019;12;849;3;L;1;8;1;;;;;;;;
2019;12;849;3;L;1;9;1;;;;;;;;
2019;12;849;3;L;2;1;1;87192652;2322;89066006;2322;86965810;2322;88846814;2322
2019;12;849;3;L;2;2;1;87988920;7160;91691473;7160;90381522;6966;94362244;6966
2019;12;849;3;L;2;3;1;25384884;3483;26852751;3539;26210756;3483;27660116;3510
2019;12;849;3;L;2;4;1;1331931;387;1421067;387;1331931;387;1433791;387
2019;12;849;3;L;2;5;1;;;;;;;;
2019;12;849;3;L;2;6;1;;;;;;;;
2019;12;849;3;L;2;7;1;;;;;;;;
2019;12;849;3;L;2;8;1;;;;;;;;
2019;12;849;3;L;2;9;1;1560013;581;1792337;621;1584091;581;1782698;607
2019;12;850;3;G;1;1;3;28005788;1355;30594372;1355;28005788;1355;30501979;1355
2019;12;850;3;G;1;2;3;26057423;4638;31308287;4782;25733372;4638;30614580;4759
2019;12;850;3;G;1;3;3;131063453;23504;151708335;23604;144317633;23091;163813711;23180
2019;12;850;3;G;1;4;3;18555096;4870;22910268;4959;18131172;4786;22303835;4914
2019;12;850;3;G;1;5;3;709546;194;970084;216;743546;194;1041373;232
2019;12;850;3;G;1;6;3;0;0;0;0;0;0;0;0
2019;12;850;3;G;1;7;3;8086629;968;9264533;992;7986909;968;9062744;990
2019;12;850;3;G;1;8;3;0;0;0;0;0;0;0;0
2019;12;850;3;G;1;9;3;4013088;1355;5430515;1453;3991754;1355;5385119;1458
2019;12;850;3;G;2;1;3;37814269;1548;40344416;1548;34590272;1548;36863717;1548
2019;12;850;3;G;2;2;3;31438643;4838;36089679;4882;30758959;5005;35505581;5104
2019;12;850;3;G;2;3;3;65928606;11733;76654160;11895;71730469;11629;81786969;11785
2019;12;850;3;G;2;4;3;13310390;3606;16251325;3673;13979339;3677;16904211;3773
2019;12;850;3;G;2;5;3;7516240;1935;10335784;2210;7564010;1929;10312784;2241
2019;12;850;3;G;2;6;3;0;0;0;0;0;0;0;0
2019;12;850;3;G;2;7;3;52539274;8321;62937727;8804;52307682;8172;62880603;8744
2019;12;850;3;G;2;8;3;20441947;5612;25253779;5712;20525066;5541;25415032;5652
2019;12;850;3;G;2;9;3;37407480;10597;47961043;10992;39932047;10830;51342524;11411
2019;12;851;3;O;1;1;1;44986316;2649;48949188;2649;55823044;2649;62285506;2649
2019;12;851;3;O;1;2;1;2208669275;255798;2391089270;256861;2327839159;260150;2617663667;261471
2019;12;851;3;O;1;3;1;396058571;69058;425209930;69538;422078183;72274;471495543;73206
2019;12;851;3;O;1;4;1;928667066;190903;991156343;192414;940646307;191092;1037559522;192433
2019;12;851;3;O;1;5;1;;;;;;;;
2019;12;851;3;O;1;6;1;;;;;;;;
2019;12;851;3;O;1;7;1;;;;;;;;
2019;12;851;3;O;1;8;1;;;;;;;;
2019;12;851;3;O;1;9;1;;;;;;;;
2019;12;851;3;O;2;1;1;16267415;946;20021946;946;16151687;757;20296199;757
2019;12;851;3;O;2;2;1;1386950776;158360;1505267673;159726;1434996673;160442;1622546364;162078
2019;12;851;3;O;2;3;1;241222024;35759;259904653;36288;264797141;38597;294211996;39402
2019;12;851;3;O;2;4;1;854506488;167259;918271426;170648;870114308;166118;967024258;169948
2019;12;851;3;O;2;5;1;;;;;;;;
2019;12;851;3;O;2;6;1;;;;;;;;
2019;12;851;3;O;2;7;1;;;;;;;;
2019;12;851;3;O;2;8;1;;;;;;;;
2019;12;851;3;O;2;9;1;;;;;;;;
2019;12;852;1;L;1;1;1;5348103;581;6866946;581;5348103;581;6900585;581
2019;12;852;1;L;1;2;1;;;;;;;;
2019;12;852;1;L;1;3;1;777773;194;947973;194;850524;192;1029191;192
2019;12;852;1;L;1;4;1;4940403;1540;6059544;1540;4952066;1540;6082424;1540
2019;12;852;1;L;1;5;1;;;;;;;;
2019;12;852;1;L;1;6;1;;;;;;;;
2019;12;852;1;L;1;7;1;;;;;;;;
2019;12;852;1;L;1;8;1;;;;;;;;
2019;12;852;1;L;1;9;1;;;;;;;;
2019;12;852;1;L;2;1;1;;;;;;;;
2019;12;852;1;L;2;2;1;;;;;;;;
2019;12;852;1;L;2;3;1;239365;39;275749;39;234812;39;273177;39
2019;12;852;1;L;2;4;1;1242404;407;1682196;407;1215679;425;1657577;427
2019;12;852;1;L;2;5;1;;;;;;;;
2019;12;852;1;L;2;6;1;;;;;;;;
2019;12;852;1;L;2;7;1;;;;;;;;
2019;12;852;1;L;2;8;1;;;;;;;;
2019;12;852;1;L;2;9;1;;;;;;;;
2019;12;853;3;O;1;1;1;4095928;378;4506140;394;4095928;378;4456992;388
2019;12;853;3;O;1;2;1;340319497;31612;378618639;32745;348170955;31895;393961539;32907
2019;12;853;3;O;1;3;1;26183909;7642;34389288;8455;26236114;7226;33960485;8197
2019;12;853;3;O;1;4;1;54966468;15819;68116445;16372;56414078;15996;71464916;16609
2019;12;853;3;O;1;5;1;;;;;;;;
2019;12;853;3;O;1;6;1;;;;;;;;
2019;12;853;3;O;1;7;1;;;;;;;;
2019;12;853;3;O;1;8;1;128557;63;206204;63;131394;62;209053;62
2019;12;853;3;O;1;9;1;5813784;2646;7819813;2868;5968863;2646;8462847;2912
2019;12;853;3;O;2;1;1;11200641;567;12183353;610;11200641;567;12750423;623
2019;12;853;3;O;2;2;1;366912108;28459;401929862;29498;373295718;28685;421533060;29736
2019;12;853;3;O;2;3;1;36869465;9828;46859623;10792;35884902;9160;48168022;10348
2019;12;853;3;O;2;4;1;13837902;4347;16525443;4628;14105787;4277;18163080;4657
2019;12;853;3;O;2;5;1;;;;;;;;
2019;12;853;3;O;2;6;1;;;;;;;;
2019;12;853;3;O;2;7;1;;;;;;;;
2019;12;853;3;O;2;8;1;39843027;13627;55993411;15834;42628785;13482;60288428;15827
2019;12;853;3;O;2;9;1;6758924;2835;9151478;3033;6297108;2646;9071070;2832
2019;12;854;3;B;1;1;1;;;;;;;;
2019;12;854;3;B;1;2;1;16292594;1548;22130058;1548;16292594;1548;22139447;1548
2019;12;854;3;B;1;3;1;6660560;1161;11706823;1217;6669717;1161;11356625;1161
2019;12;854;3;B;1;4;1;3368053;774;6231621;774;3379835;774;6269646;774
2019;12;854;3;B;1;5;1;781346;194;1488653;194;781346;194;1495330;194
2019;12;854;3;B;1;6;1;;;;;;;;
2019;12;854;3;B;1;7;1;;;;;;;;
2019;12;854;3;B;1;8;1;;;;;;;;
2019;12;854;3;B;1;9;1;353114;108;1041571;108;382551;108;1073378;108
2019;12;854;3;B;2;1;1;;;;;;;;
2019;12;854;3;B;2;2;1;85552802;7160;116887235;7430;86890584;7347;117488457;7464
2019;12;854;3;B;2;3;1;39277563;5805;64698590;6089;41545300;5986;64734106;5994
2019;12;854;3;B;2;4;1;4465518;774;7774048;812;4469718;774;7733725;803
2019;12;854;3;B;2;5;1;;;;;;;;
2019;12;854;3;B;2;6;1;;;;;;;;
2019;12;854;3;B;2;7;1;45739293;12087;96167961;12863;45277435;11881;91473851;11889
2019;12;854;3;B;2;8;1;138661914;24258;249523638;25980;139481512;24407;239128490;24641
2019;12;854;3;B;2;9;1;;;;;;;;
2019;12;856;1;R;1;1;4;561837;65;584807;65;561923;65;583301;65
2019;12;856;1;R;1;2;4;915353;181;960024;181;2000173;185;2103797;185
2019;12;856;1;R;1;3;4;53504;25;56425;25;39167;19;43708;19
2019;12;856;1;R;1;4;4;2312500;776;2500100;797;2342917;936;2582488;968
2019;12;856;1;R;1;5;4;;;;;;;;
2019;12;856;1;R;1;6;4;;;;;;;;
2019;12;856;1;R;1;7;4;;;;;;;;
2019;12;856;1;R;1;8;4;;;;;;;;
2019;12;856;1;R;1;9;4;;;;;;;;
2019;12;856;1;R;2;1;4;847000;194;880287;194;847000;194;881772;194
2019;12;856;1;R;2;2;4;1167826;278;1207716;278;1187293;273;1221391;273
2019;12;856;1;R;2;3;4;623269;254;702172;271;658514;225;695140;225
2019;12;856;1;R;2;4;4;369735;182;381847;182;387045;186;404359;188
2019;12;856;1;R;2;5;4;;;;;;;;
2019;12;856;1;R;2;6;4;;;;;;;;
2019;12;856;1;R;2;7;4;;;;;;;;
2019;12;856;1;R;2;8;4;;;;;;;;
2019;12;856;1;R;2;9;4;4117257;1950;4435276;1999;4536306;2193;4786704;2202
2019;12;857;1;L;1;1;1;2330000;581;2395240;581;2330000;581;2395240;581
2019;12;857;1;L;1;2;1;;;;;;;;
2019;12;857;1;L;1;3;1;;;;;;;;
2019;12;857;1;L;1;4;1;1745000;774;1835740;774;1745000;774;1841980;774
2019;12;857;1;L;1;5;1;;;;;;;;
2019;12;857;1;L;1;6;1;;;;;;;;
2019;12;857;1;L;1;7;1;;;;;;;;
2019;12;857;1;L;1;8;1;;;;;;;;
2019;12;857;1;L;1;9;1;;;;;;;;
2019;12;857;1;L;2;1;1;2700000;581;2775600;581;2700000;581;2775600;581
2019;12;857;1;L;2;2;1;;;;;;;;
2019;12;857;1;L;2;3;1;;;;;;;;
2019;12;857;1;L;2;4;1;4228290;1742;4448161;1742;3875000;1742;4090540;1742
2019;12;857;1;L;2;5;1;;;;;;;;
2019;12;857;1;L;2;6;1;;;;;;;;
2019;12;857;1;L;2;7;1;;;;;;;;
2019;12;857;1;L;2;8;1;;;;;;;;
2019;12;857;1;L;2;9;1;;;;;;;;
2019;12;858;2;F;1;1;3;;;;;;;;
2019;12;858;2;F;1;2;3;;;;;;;;
2019;12;858;2;F;1;3;3;;;;;;;;
2019;12;858;2;F;1;4;3;;;;;;;;
2019;12;858;2;F;1;5;3;;;;;;;;
2019;12;858;2;F;1;6;3;;;;;;;;
2019;12;858;2;F;1;7;3;;;;;;;;
2019;12;858;2;F;1;8;3;;;;;;;;
2019;12;858;2;F;1;9;3;;;;;;;;
2019;12;858;2;F;2;1;3;1838171;185;1932878;185;1854626;185;1954379;185
2019;12;858;2;F;2;2;3;;;;;;;;
2019;12;858;2;F;2;3;3;;;;;;;;
2019;12;858;2;F;2;4;3;;;;;;;;
2019;12;858;2;F;2;5;3;;;;;;;;
2019;12;858;2;F;2;6;3;;;;;;;;
2019;12;858;2;F;2;7;3;;;;;;;;
2019;12;858;2;F;2;8;3;309001;95;345643;95;337335;102;401747;103
2019;12;858;2;F;2;9;3;;;;;;;;
2019;12;859;2;M;1;1;3;1088000;194;1199363;194;1088000;194;1199363;194
2019;12;859;2;M;1;2;3;;;;;859336;194;1024301;194
2019;12;859;2;M;1;3;3;2182875;769;2538415;769;2522925;769;3019052;769
2019;12;859;2;M;1;4;3;3092014;1085;3604800;1085;3712796;1085;4258184;1085
2019;12;859;2;M;1;5;3;;;;;;;;
2019;12;859;2;M;1;6;3;;;;;;;;
2019;12;859;2;M;1;7;3;;;;;;;;
2019;12;859;2;M;1;8;3;;;;;;;;
2019;12;859;2;M;1;9;3;379762;194;457256;194;382952;194;460678;194
2019;12;859;2;M;2;1;3;4470418;388;4758313;388;7934294;578;8274689;578
2019;12;859;2;M;2;2;3;4062770;388;4452276;388;4062770;388;4452276;388
2019;12;859;2;M;2;3;3;14262313;2939;16035438;2939;13575097;2745;15386768;2745
2019;12;859;2;M;2;4;3;6798957;2003;7824936;2003;6633497;2134;7674476;2134
2019;12;859;2;M;2;5;3;;;;;;;;
2019;12;859;2;M;2;6;3;;;;;;;;
2019;12;859;2;M;2;7;3;1483227;840;1881840;841;1320848;803;1745226;816
2019;12;859;2;M;2;8;3;;;;;;;;
2019;12;859;2;M;2;9;3;382952;194;460678;194;382952;194;463178;194
2019;12;860;1;M;1;1;5;10477292;387;10902387;387;10477292;387;10903119;387
2019;12;860;1;M;1;2;5;35298543;4540;37296247;4540;33737420;4508;35634832;4508
2019;12;860;1;M;1;3;5;2883873;387;3063445;387;2883873;387;3063445;387
2019;12;860;1;M;1;4;5;973696;194;1016052;194;973696;194;1016052;194
2019;12;860;1;M;1;5;5;;;;;;;;
2019;12;860;1;M;1;6;5;;;;;;;;
2019;12;860;1;M;1;7;5;;;;;;;;
2019;12;860;1;M;1;8;5;;;;;;;;
2019;12;860;1;M;1;9;5;;;;;;;;
2019;12;860;1;M;2;1;5;7186146;194;7414467;194;7186146;194;7414958;194
2019;12;860;1;M;2;2;5;20093944;2394;21272797;2394;15684024;1961;16636171;1961
2019;12;860;1;M;2;3;5;;;;;;;;
2019;12;860;1;M;2;4;5;;;;;;;;
2019;12;860;1;M;2;5;5;;;;;;;;
2019;12;860;1;M;2;6;5;;;;;;;;
2019;12;860;1;M;2;7;5;;;;;;;;
2019;12;860;1;M;2;8;5;;;;;;;;
2019;12;860;1;M;2;9;5;;;;;;;;
2019;12;861;1;H;1;1;1;1428983;194;1540576;194;1428983;194;1548093;194
2019;12;861;1;H;1;2;1;;;;;;;;
2019;12;861;1;H;1;3;1;;;;;;;;
2019;12;861;1;H;1;4;1;14656551;5612;17309020;5804;14672135;5391;17377826;5562
2019;12;861;1;H;1;5;1;;;;;;;;
2019;12;861;1;H;1;6;1;;;;;;;;
2019;12;861;1;H;1;7;1;;;;;;;;
2019;12;861;1;H;1;8;1;;;;;;;;
2019;12;861;1;H;1;9;1;376250;194;403891;194;450000;194;489007;194
2019;12;861;1;H;2;1;1;;;;;;;;
2019;12;861;1;H;2;2;1;3380727;387;3641202;387;3380727;388;3580635;388
2019;12;861;1;H;2;3;1;;;;;;;;
2019;12;861;1;H;2;4;1;8081500;2806;9543764;2905;9029981;3096;10540039;3173
2019;12;861;1;H;2;5;1;;;;;;;;
2019;12;861;1;H;2;6;1;;;;;;;;
2019;12;861;1;H;2;7;1;;;;;;;;
2019;12;861;1;H;2;8;1;;;;;;;;
