A¤o;Mes;ID_Empresa;Tamano;Categor¡a;Sexo;Grupo;Divisi¢n;RO_t_1;HO_t_1;C_t_1;HT_t_1;RO;HO;C;HT
2019;5;1717;3;I;1;4;1;11581686;3907;15941046;3924;12329302;4251;16948873;4296
2019;5;1717;3;I;1;5;1;4044226;1189;5505384;1230;2370385;768;3233118;779
2019;5;1717;3;I;1;6;1;;;;;;;;
2019;5;1717;3;I;1;7;1;289911;137;498366;137;286720;133;489700;133
2019;5;1717;3;I;1;8;1;703842;261;1355678;266;691094;251;1315672;256
2019;5;1717;3;I;1;9;1;3129640;1088;4306999;1091;2911255;1002;3958032;1006
2019;5;1717;3;I;2;1;1;31645203;1742;33071812;1742;31876403;1742;33306141;1742
2019;5;1717;3;I;2;2;1;11762396;2129;13026009;2129;11852521;2129;13132022;2131
2019;5;1717;3;I;2;3;1;10041045;2802;12929329;2819;8531572;2299;10899190;2317
2019;5;1717;3;I;2;4;1;8124086;2129;10751731;2141;8490321;2141;11148679;2162
2019;5;1717;3;I;2;5;1;5149821;1479;7129941;1582;4359842;1358;5954169;1415
2019;5;1717;3;I;2;6;1;;;;;;;;
2019;5;1717;3;I;2;7;1;25591148;8038;34095645;8068;24112695;7549;32009718;7577
2019;5;1717;3;I;2;8;1;2501523;843;3463731;864;1446287;527;2038099;539
2019;5;1717;3;I;2;9;1;4194600;1264;5611372;1300;4723370;1548;6330486;1557
2019;5;1718;3;G;1;1;3;373072634;40501;401524126;40547;337130926;40443;364329035;40495
2019;5;1718;3;G;1;2;3;76694850;20947;90192905;22075;72950799;20949;85850301;21980
2019;5;1718;3;G;1;3;3;11661659;4141;13957599;4312;12036406;3986;14336487;4125
2019;5;1718;3;G;1;4;3;283354230;80724;330942834;83846;268622911;81761;313970839;84662
2019;5;1718;3;G;1;5;3;48649138;18677;59275411;20047;47003806;17953;57000645;19379
2019;5;1718;3;G;1;6;3;2074563280;630565;2412708410;651539;1964348679;614534;2279792976;635253
2019;5;1718;3;G;1;7;3;;;;;0;;0;
2019;5;1718;3;G;1;8;3;;;;;;;;
2019;5;1718;3;G;1;9;3;;;;;0;;0;
2019;5;1718;3;G;2;1;3;389791505;41153;415136280;41156;361141070;40991;386847926;40995
2019;5;1718;3;G;2;2;3;59684192;15754;69770323;16589;57131636;15782;66873538;16636
2019;5;1718;3;G;2;3;3;30432878;9475;36937971;9998;28210747;9236;33979756;9679
2019;5;1718;3;G;2;4;3;320314569;104271;373696428;109073;305466322;104374;355086771;108422
2019;5;1718;3;G;2;5;3;219713734;85383;261870572;91983;213125729;82864;252191430;89571
2019;5;1718;3;G;2;6;3;726327713;199639;828453872;205842;674300151;192391;768581733;198107
2019;5;1718;3;G;2;7;3;2025496;772;2533957;862;2012499;765;2444298;833
2019;5;1718;3;G;2;8;3;0;0;0;0;;0;;0
2019;5;1718;3;G;2;9;3;0;0;0;0;0;0;0;0
2019;5;1719;3;G;1;1;3;51529701;2716;54909639;2716;42832221;2322;46029602;2322
2019;5;1719;3;G;1;2;3;107616601;11779;118548149;11832;109222651;11955;119506570;11987
2019;5;1719;3;G;1;3;3;150596697;48699;174575688;49309;156435018;50273;181737802;51209
2019;5;1719;3;G;1;4;3;225196971;99629;266936874;100661;256491473;123390;306819865;124734
2019;5;1719;3;G;1;5;3;53829880;28525;71471572;28822;54545185;29105;72242233;29587
2019;5;1719;3;G;1;6;3;462672952;168936;567524724;171664;481456964;185560;586866988;188475
2019;5;1719;3;G;1;7;3;;;;;;;;
2019;5;1719;3;G;1;8;3;22892517;11134;26946660;11257;25410856;13426;32278891;14319
2019;5;1719;3;G;1;9;3;7492127;3877;9489979;3913;7277655;3798;9247126;3837
2019;5;1719;3;G;2;1;3;96389822;5418;104265820;5418;93311215;5418;101320072;5418
2019;5;1719;3;G;2;2;3;88655787;14313;98456918;14366;94932680;15275;105084245;15295
2019;5;1719;3;G;2;3;3;225606461;60734;256547011;61414;216588795;61193;246901888;61863
2019;5;1719;3;G;2;4;3;64169375;27777;77732431;28809;78148581;38789;93759522;39539
2019;5;1719;3;G;2;5;3;118482994;58970;151434656;59343;124204407;57468;164105294;59606
2019;5;1719;3;G;2;6;3;215464475;64723;257630944;67638;219229874;65911;264433880;68093
2019;5;1719;3;G;2;7;3;;;;;;;;
2019;5;1719;3;G;2;8;3;23519668;11143;27695196;11279;27146283;13026;34680508;14140
2019;5;1719;3;G;2;9;3;34797755;19211;41303406;19247;36537796;21171;43268154;21216
2019;5;1720;3;K;1;1;1;95814378;7527;102257933;7527;88368462;6992;94719261;6992
2019;5;1720;3;K;1;2;1;505546701;108909;581848632;112064;496705948;106144;569240601;109290
2019;5;1720;3;K;1;3;1;0;0;0;0;0;0;0;0
2019;5;1720;3;K;1;4;1;319803350;70026;371383846;72128;296751949;66761;343967124;68699
2019;5;1720;3;K;1;5;1;0;0;0;0;0;0;0;0
2019;5;1720;3;K;1;6;1;53841470;20091;70999005;20855;53431653;19396;69730819;20151
2019;5;1720;3;K;1;7;1;0;0;0;0;0;0;0;0
2019;5;1720;3;K;1;8;1;0;0;0;0;0;0;0;0
2019;5;1720;3;K;1;9;1;0;0;0;0;0;0;0;0
2019;5;1720;3;K;2;1;1;276363739;17042;292340963;17042;271747938;17023;287173100;17023
2019;5;1720;3;K;2;2;1;281476495;50828;318956268;52560;287192372;51886;323415135;53504
2019;5;1720;3;K;2;3;1;0;0;0;0;0;0;0;0
2019;5;1720;3;K;2;4;1;181462640;39777;206530646;40828;175985197;39209;199333622;40130
2019;5;1720;3;K;2;5;1;0;0;0;0;0;0;0;0
2019;5;1720;3;K;2;6;1;12505586;4142;15944553;4300;10425516;3778;13445162;3888
2019;5;1720;3;K;2;7;1;0;0;0;0;0;0;0;0
2019;5;1720;3;K;2;8;1;0;0;0;0;0;0;0;0
2019;5;1720;3;K;2;9;1;0;0;0;0;0;;0;
2019;5;1721;3;K;1;1;1;25471657;387;25822930;387;23420156;355;25031979;355
2019;5;1721;3;K;1;2;1;849751632;53412;914653075;53722;826019165;53690;906820056;54093
2019;5;1721;3;K;1;3;1;96282705;10507;108711081;10797;95014437;10275;106826646;10500
2019;5;1721;3;K;1;4;1;162061982;29825;196005893;30241;165947860;30534;201351662;30984
2019;5;1721;3;K;1;5;1;0;0;0;0;0;0;0;0
2019;5;1721;3;K;1;6;1;0;0;0;0;0;0;0;0
2019;5;1721;3;K;1;7;1;0;0;0;0;0;0;0;0
2019;5;1721;3;K;1;8;1;0;0;0;0;0;0;0;0
2019;5;1721;3;K;1;9;1;750029;187;846483;187;678412;174;783708;175
2019;5;1721;3;K;2;1;1;527887482;9288;535190659;9288;525745326;9256;549026488;9256
2019;5;1721;3;K;2;2;1;1194296256;61965;1275446301;62866;1170880075;61675;1280979900;62542
2019;5;1721;3;K;2;3;1;214453440;21575;241008803;22017;213963838;21801;239529668;22347
2019;5;1721;3;K;2;4;1;113648577;22040;138953558;22500;111852850;21949;138779968;22529
2019;5;1721;3;K;2;5;1;40709328;8269;51726076;8666;40382608;8250;50957347;8703
2019;5;1721;3;K;2;6;1;0;0;0;0;0;0;0;0
2019;5;1721;3;K;2;7;1;0;0;0;0;0;0;0;0
2019;5;1721;3;K;2;8;1;0;0;0;0;0;0;0;0
2019;5;1721;3;K;2;9;1;21457642;4412;25484934;4538;20922132;4373;24693576;4449
2019;5;1723;3;G;1;1;3;6711272;385;7097672;385;6271175;383;6667727;383
2019;5;1723;3;G;1;2;3;12163439;1955;13651781;1957;12257007;1982;13897609;1985
2019;5;1723;3;G;1;3;3;8434675;2265;10638890;2400;8203667;2177;10463365;2306
2019;5;1723;3;G;1;4;3;22379698;5567;28586049;5804;22654829;5825;30235563;6195
2019;5;1723;3;G;1;5;3;2669675;681;3269292;728;2644842;678;3286987;731
2019;5;1723;3;G;1;6;3;74483017;18677;83599491;18765;70642853;18590;79922680;18869
2019;5;1723;3;G;1;7;3;;;;;;;;
2019;5;1723;3;G;1;8;3;;;;;;;;
2019;5;1723;3;G;1;9;3;19698302;5612;23479788;5743;19752283;5626;25998136;5964
2019;5;1723;3;G;2;1;3;9208199;381;9648684;381;8679112;373;9156818;373
2019;5;1723;3;G;2;2;3;22822834;2784;24749766;2800;23881035;2921;26251715;2961
2019;5;1723;3;G;2;3;3;3114824;815;3602736;851;2981808;791;3514584;825
2019;5;1723;3;G;2;4;3;8606014;3463;9263524;3480;8345598;3497;9539770;3566
2019;5;1723;3;G;2;5;3;10456595;3069;12437183;3181;10375208;2981;12642005;3146
2019;5;1723;3;G;2;6;3;57784275;11104;63272830;11241;54624170;11022;60365050;11259
2019;5;1723;3;G;2;7;3;1170606;367;1518126;397;1207770;380;1763623;422
2019;5;1723;3;G;2;8;3;;;;;;;;
2019;5;1723;3;G;2;9;3;14421114;4979;17746313;5387;14633552;5027;20842734;5690
2019;5;1724;3;G;1;1;3;4057154;387;4381663;387;4526502;387;4869526;387
2019;5;1724;3;G;1;2;3;17004203;2612;18801682;2620;19893831;2902;21818796;2906
2019;5;1724;3;G;1;3;3;6770197;1580;7888653;1627;7859500;1677;9261820;1771
2019;5;1724;3;G;1;4;3;22923474;5654;26585949;5709;25089963;6514;29284955;6690
2019;5;1724;3;G;1;5;3;1767942;542;2060732;550;1769273;561;2059808;571
2019;5;1724;3;G;1;6;3;77023698;17084;88855945;17226;75360507;16440;86510257;16682
2019;5;1724;3;G;1;7;3;;;;;;;;
2019;5;1724;3;G;1;8;3;;;;;;;;
2019;5;1724;3;G;1;9;3;16204760;4291;19024679;4387;17270103;4623;20215769;4702
2019;5;1724;3;G;2;1;3;10116371;387;10592564;387;10402262;387;10880474;387
2019;5;1724;3;G;2;2;3;14398096;1838;15752171;1838;15445402;1935;16868931;1935
2019;5;1724;3;G;2;3;3;4700334;967;5456547;997;5287779;916;6259356;935
2019;5;1724;3;G;2;4;3;3035045;903;3545524;916;4172459;1333;4817263;1351
2019;5;1724;3;G;2;5;3;8939768;1664;10526752;1773;8634927;1677;10434194;1865
2019;5;1724;3;G;2;6;3;28031415;5455;31744817;5510;28224321;5338;31823139;5435
2019;5;1724;3;G;2;7;3;236114;83;289723;83;243610;86;336574;88
2019;5;1724;3;G;2;8;3;;;;;;;;
2019;5;1724;3;G;2;9;3;10550516;3199;12315505;3260;10539372;3270;12625265;3462
2019;5;1725;3;C;1;1;5;5258205;390;5621992;390;5258205;390;5576415;390
2019;5;1725;3;C;1;2;5;3959511;585;4664043;585;3959511;585;4715853;585
2019;5;1725;3;C;1;3;5;2216566;585;2725696;585;2216566;585;2678076;585
2019;5;1725;3;C;1;4;5;6144322;1350;7518125;1350;5638748;1170;6891193;1170
2019;5;1725;3;C;1;5;5;;;;;0;0;0;0
2019;5;1725;3;C;1;6;5;;;;;0;0;0;0
2019;5;1725;3;C;1;7;5;;;;;0;0;0;0
2019;5;1725;3;C;1;8;5;;;;;0;0;0;0
2019;5;1725;3;C;1;9;5;1062759;470;1370074;470;425676;194;529093;194
2019;5;1725;3;C;2;1;5;20285242;916;21103816;916;15788942;780;16507855;780
2019;5;1725;3;C;2;2;5;12612964;1553;14002293;1553;12645526;1560;14096610;1560
2019;5;1725;3;C;2;3;5;2026781;780;2416306;780;2026781;780;2412179;780
2019;5;1725;3;C;2;4;5;1884075;390;2173845;390;1880794;383;2158460;383
2019;5;1725;3;C;2;5;5;0;0;0;0;0;0;0;0
2019;5;1725;3;C;2;6;5;0;0;0;0;0;0;0;0
2019;5;1725;3;C;2;7;5;0;0;0;0;0;0;0;0
2019;5;1725;3;C;2;8;5;756064;195;929293;195;756064;195;926003;195
2019;5;1725;3;C;2;9;5;7673461;2782;9784897;3027;7147637;2723;9718491;2968
2019;5;1726;3;I;1;1;1;;;;;;;;
2019;5;1726;3;I;1;2;1;1666179;208;1827264;208;1703088;221;1870060;221
2019;5;1726;3;I;1;3;1;2201742;406;2443129;406;2002109;387;2217178;387
2019;5;1726;3;I;1;4;1;5994491;2251;6941044;2268;6142538;2277;7060958;2281
2019;5;1726;3;I;1;5;1;;;;;;;;
2019;5;1726;3;I;1;6;1;629442;194;718964;194;659121;194;750459;194
2019;5;1726;3;I;1;7;1;;;;;;;;
2019;5;1726;3;I;1;8;1;;;;;;;;
2019;5;1726;3;I;1;9;1;12332437;6246;15064442;6436;12412154;6646;15140999;6818
2019;5;1726;3;I;2;1;1;;;;;;;;
2019;5;1726;3;I;2;2;1;7368478;387;8260969;387;7368478;387;8260969;387
2019;5;1726;3;I;2;3;1;8140096;987;8897910;987;7542663;968;8249814;968
2019;5;1726;3;I;2;4;1;5835465;1800;6642233;1803;6122924;1935;6964512;1957
2019;5;1726;3;I;2;5;1;;;;;;;;
2019;5;1726;3;I;2;6;1;;;;;;;;
2019;5;1726;3;I;2;7;1;;;;;;;;
2019;5;1726;3;I;2;8;1;;;;;;;;
2019;5;1726;3;I;2;9;1;14281991;6672;17372798;6892;13661779;6366;16604141;6540
2019;5;1727;3;G;1;1;3;;;;;;;;
2019;5;1727;3;G;1;2;3;;;;;;;;
2019;5;1727;3;G;1;3;3;;;;;;;;
2019;5;1727;3;G;1;4;3;84175472;23368;98816251;24397;86236912;23659;104858443;25806
2019;5;1727;3;G;1;5;3;;;;;;;;
2019;5;1727;3;G;1;6;3;249905431;103032;300088254;105411;233920913;98003;303925403;108653
2019;5;1727;3;G;1;7;3;;;;;;;;
2019;5;1727;3;G;1;8;3;;;;;;;;
2019;5;1727;3;G;1;9;3;443911;194;588620;218;494765;194;636313;217
2019;5;1727;3;G;2;1;3;;;;;;;;
2019;5;1727;3;G;2;2;3;;;;;;;;
2019;5;1727;3;G;2;3;3;;;;;;;;
2019;5;1727;3;G;2;4;3;32940633;8262;37574203;8445;32925610;8127;38682713;8610
2019;5;1727;3;G;2;5;3;;;;;;;;
2019;5;1727;3;G;2;6;3;180318460;74104;214779530;75438;169689975;71016;218317626;78462
2019;5;1727;3;G;2;7;3;;;;;;;;
2019;5;1727;3;G;2;8;3;;;;;;;;
2019;5;1727;3;G;2;9;3;6446686;2316;7475232;2319;6143663;2308;7449681;2450
2019;5;1728;3;I;1;1;1;4385055;194;4540233;194;4204021;194;4359762;194
2019;5;1728;3;I;1;2;1;34512931;4257;36365876;4260;35159862;4644;37030900;4647
2019;5;1728;3;I;1;3;1;;;;;;;;
2019;5;1728;3;I;1;4;1;;;;;;;;
2019;5;1728;3;I;1;5;1;58755351;31655;64057622;31944;68686268;35190;75136993;35777
2019;5;1728;3;I;1;6;1;;;;;;;;
2019;5;1728;3;I;1;7;1;;;;;;;;
2019;5;1728;3;I;1;8;1;;;;;;;;
2019;5;1728;3;I;1;9;1;9552338;3409;10317078;3451;8435463;3084;9153804;3117
2019;5;1728;3;I;2;1;1;31460737;1161;32054505;1161;31371792;1161;31992807;1161
2019;5;1728;3;I;2;2;1;29381975;4064;31166640;4083;30259872;4064;32061998;4087
2019;5;1728;3;I;2;3;1;;;;;;;;
2019;5;1728;3;I;2;4;1;;;;;;;;
2019;5;1728;3;I;2;5;1;106323029;43326;117169665;44231;101275879;42972;110310203;43628
2019;5;1728;3;I;2;6;1;;;;;;;;
2019;5;1728;3;I;2;7;1;;;;;;;;
2019;5;1728;3;I;2;8;1;;;;;;;;
2019;5;1728;3;I;2;9;1;14347480;4058;15235837;4071;14297556;3896;15199750;3915
2019;5;1729;3;I;1;1;1;36597209;2148;38545306;2148;38518368;2296;40588819;2296
2019;5;1729;3;I;1;2;1;20073537;2412;21457765;2412;21753440;2612;23358180;2612
2019;5;1729;3;I;1;3;1;48796587;11612;54853219;11891;46231441;11072;51333578;11246
2019;5;1729;3;I;1;4;1;;;;;;;;
2019;5;1729;3;I;1;5;1;;;;;;;;
2019;5;1729;3;I;1;6;1;;;;;;;;
2019;5;1729;3;I;1;7;1;;;;;895520;323;1007880;323
2019;5;1729;3;I;1;8;1;;;;;;;;
2019;5;1729;3;I;1;9;1;17551068;6843;20436023;7051;17994252;6321;20389608;6442
2019;5;1729;3;I;2;1;1;30251493;1443;31450804;1443;31401301;1451;32585314;1451
2019;5;1729;3;I;2;2;1;27325453;3032;29176332;3053;29266104;3219;31188592;3223
2019;5;1729;3;I;2;3;1;59426191;13787;65749936;14101;57176233;13561;62226187;13689
2019;5;1729;3;I;2;4;1;2942786;581;3703558;644;2897652;581;3414268;614
2019;5;1729;3;I;2;5;1;;;;;;;;
2019;5;1729;3;I;2;6;1;;;;;;;;
2019;5;1729;3;I;2;7;1;;;;;6625467;1387;7174070;1387
2019;5;1729;3;I;2;8;1;;;;;;;;
2019;5;1729;3;I;2;9;1;19901441;7799;23242479;7984;21510228;7901;24362691;8000
2019;5;1730;3;I;1;1;1;4468401;387;4860202;387;4399919;387;4800580;387
2019;5;1730;3;I;1;2;1;0;0;0;0;;;;
2019;5;1730;3;I;1;3;1;1444844;194;1602946;194;1442054;194;1604802;194
2019;5;1730;3;I;1;4;1;3049748;970;4427947;977;2939787;933;4061752;936
2019;5;1730;3;I;1;5;1;27101107;6828;32698358;6886;28578968;7010;34433038;7063
2019;5;1730;3;I;1;6;1;1043847;195;1180791;195;1093066;195;1232517;195
2019;5;1730;3;I;1;7;1;20577607;7392;27319888;7440;19651874;7135;25944860;7167
2019;5;1730;3;I;1;8;1;0;0;0;0;;;;
2019;5;1730;3;I;1;9;1;22280608;8421;30201769;8465;22767967;8666;31797173;8736
2019;5;1730;3;I;2;1;1;1674395;194;1845213;194;1655427;194;1829996;194
2019;5;1730;3;I;2;2;1;0;0;0;0;;;;
2019;5;1730;3;I;2;3;1;2703307;387;3009185;387;2657316;387;2970250;387
2019;5;1730;3;I;2;4;1;2015123;660;2413528;667;2016495;667;2440993;676
2019;5;1730;3;I;2;5;1;25454933;7500;32404273;7580;25895936;7683;32892875;7736
2019;5;1730;3;I;2;6;1;0;0;0;0;;;;
2019;5;1730;3;I;2;7;1;3841377;1444;5152446;1445;3747237;1379;4686784;1379
2019;5;1730;3;I;2;8;1;0;0;0;0;;;;
2019;5;1730;3;I;2;9;1;4633387;1959;6810990;1973;4442292;1878;6309756;1885
2019;5;1731;3;I;1;1;1;3963134;193;4872711;193;3963134;193;4873290;193
2019;5;1731;3;I;1;2;1;12286229;965;13685172;965;11273515;965;12659990;965
2019;5;1731;3;I;1;3;1;4165500;636;4498232;636;2961548;579;3237922;579
2019;5;1731;3;I;1;4;1;18042147;2702;20153739;2702;16997094;2702;19059457;2702
2019;5;1731;3;I;1;5;1;11588727;2628;13363485;2744;12425650;2835;14094009;2924
2019;5;1731;3;I;1;6;1;;;;;;;;
2019;5;1731;3;I;1;7;1;42600091;12124;47697580;12231;42815454;11746;47688053;11825
2019;5;1731;3;I;1;8;1;;;;;;;;
2019;5;1731;3;I;1;9;1;12476330;4689;14016478;4712;13576129;4862;15096133;4866
2019;5;1731;3;I;2;1;1;22764864;772;25822813;772;22764864;772;25824867;772
2019;5;1731;3;I;2;2;1;23691546;1930;25166710;1930;23691546;1930;25096200;1930
2019;5;1731;3;I;2;3;1;822544;193;950732;202;822544;193;902087;193
2019;5;1731;3;I;2;4;1;10189246;1660;11005160;1673;8358639;1544;9064755;1544
2019;5;1731;3;I;2;5;1;44789248;11255;49259172;11378;41652344;10808;45780171;10871
2019;5;1731;3;I;2;6;1;1195546;386;1335758;386;1195546;386;1335758;386
2019;5;1731;3;I;2;7;1;40471564;12849;46189730;13083;42104220;13196;47669555;13374
2019;5;1731;3;I;2;8;1;;;;;;;;
2019;5;1731;3;I;2;9;1;4406350;1438;5130777;1458;4451976;1473;5078407;1494
2019;5;1732;2;K;1;1;2;;;;;;;;
2019;5;1732;2;K;1;2;2;33660505;2700;36296653;2701;32674745;2710;35390279;2716
2019;5;1732;2;K;1;3;2;46931171;5893;52618714;5963;48355931;5941;53769453;6031
2019;5;1732;2;K;1;4;2;433582;168;524384;170;429895;172;514863;172
2019;5;1732;2;K;1;5;2;;;;;;;;
2019;5;1732;2;K;1;6;2;;;;;;;;
2019;5;1732;2;K;1;7;2;;;;;;;;
2019;5;1732;2;K;1;8;2;;;;;;;;
2019;5;1732;2;K;1;9;2;;;;;;;;
2019;5;1732;2;K;2;1;2;21213193;731;22112088;731;21213650;731;22155066;731
2019;5;1732;2;K;2;2;2;42845536;3472;46397003;3476;42186224;3472;45483032;3476
2019;5;1732;2;K;2;3;2;449161;122;524727;122;496411;183;629866;183
2019;5;1732;2;K;2;4;2;514458;183;620858;185;514458;183;644871;185
2019;5;1732;2;K;2;5;2;;;;;;;;
2019;5;1732;2;K;2;6;2;;;;;;;;
2019;5;1732;2;K;2;7;2;;;;;;;;
2019;5;1732;2;K;2;8;2;;;;;;;;
2019;5;1732;2;K;2;9;2;;;;;;;;
2019;5;1733;3;M;1;1;1;67756247;1958;70051671;1958;67756247;1958;70007535;1958
2019;5;1733;3;M;1;2;1;340808987;19015;356986248;19017;337074281;19046;353537220;19049
2019;5;1733;3;M;1;3;1;63412997;4984;69938663;4984;61564772;4806;67870045;4807
2019;5;1733;3;M;1;4;1;55033154;7298;64643106;7368;53639324;7298;62824438;7350
2019;5;1733;3;M;1;5;1;;;;;;;;
2019;5;1733;3;M;1;6;1;;;;;;;;
2019;5;1733;3;M;1;7;1;;;;;;;;
2019;5;1733;3;M;1;8;1;;;;;;;;
2019;5;1733;3;M;1;9;1;;;;;;;;
2019;5;1733;3;M;2;1;1;104950840;5696;116015247;5696;104950840;5696;114488382;5696
2019;5;1733;3;M;2;2;1;388343471;18690;414689277;18690;390110009;18690;407518290;18690
2019;5;1733;3;M;2;3;1;19047150;1424;20993903;1424;19047149;1424;20811452;1424
2019;5;1733;3;M;2;4;1;40212476;8010;50789144;8200;40208548;8188;50811036;8280
2019;5;1733;3;M;2;5;1;;;;;;;;
2019;5;1733;3;M;2;6;1;;;;;;;;
2019;5;1733;3;M;2;7;1;;;;;;;;
2019;5;1733;3;M;2;8;1;;;;;;;;
2019;5;1733;3;M;2;9;1;;;;;;;;
2019;5;1734;3;M;1;1;1;7949146;189;8117843;189;7949146;189;8103872;189
2019;5;1734;3;M;1;2;1;675806422;86378;782694642;86444;669000447;84642;753628068;84642
2019;5;1734;3;M;1;3;1;1517707;379;1835487;379;739773;189;883595;189
2019;5;1734;3;M;1;4;1;85274070;16583;100584255;16780;82806867;15264;95582862;15382
2019;5;1734;3;M;1;5;1;;;;;;;;
2019;5;1734;3;M;1;6;1;;;;;;;;
2019;5;1734;3;M;1;7;1;;;;;;;;
2019;5;1734;3;M;1;8;1;;;;;;;;
2019;5;1734;3;M;1;9;1;;;;;;;;
2019;5;1734;3;M;2;1;1;13915357;189;14117574;189;13915357;189;14103725;189
2019;5;1734;3;M;2;2;1;849461850;82964;951935767;82986;848380648;81620;929284048;81620
2019;5;1734;3;M;2;3;1;9071529;2354;11012040;2354;8472435;2209;10111449;2209
2019;5;1734;3;M;2;4;1;56283766;13800;69584691;14021;55082942;12456;65231229;12517
2019;5;1734;3;M;2;5;1;;;;;;;;
2019;5;1734;3;M;2;6;1;;;;;;;;
2019;5;1734;3;M;2;7;1;;;;;;;;
2019;5;1734;3;M;2;8;1;;;;;;;;
2019;5;1734;3;M;2;9;1;;;;;;;;
2019;5;1735;3;M;1;1;5;6476800;173;8163721;173;6476800;173;8159003;173
2019;5;1735;3;M;1;2;5;106986179;7971;118504511;7971;106606471;8131;117921423;8131
2019;5;1735;3;M;1;3;5;35310535;9515;46010520;9515;33053575;9688;43115379;9688
2019;5;1735;3;M;1;4;5;;;;;;;;
2019;5;1735;3;M;1;5;5;;;;;;;;
2019;5;1735;3;M;1;6;5;;;;;;;;
2019;5;1735;3;M;1;7;5;;;;;;;;
2019;5;1735;3;M;1;8;5;;;;;;;;
2019;5;1735;3;M;1;9;5;;;;;;;;
2019;5;1735;3;M;2;1;5;34628103;865;39529273;865;47467817;865;50805996;865
2019;5;1735;3;M;2;2;5;128770291;8823;143843364;8823;131778105;8996;146661314;8996
2019;5;1735;3;M;2;3;5;56825099;14532;73422884;14532;49632749;14013;64300529;14013
2019;5;1735;3;M;2;4;5;;;;;;;;
2019;5;1735;3;M;2;5;5;;;;;;;;
2019;5;1735;3;M;2;6;5;;;;;;;;
2019;5;1735;3;M;2;7;5;;;;;;;;
2019;5;1735;3;M;2;8;5;;;;;;;;
2019;5;1735;3;M;2;9;5;;;;;;;;
2019;5;1736;1;R;1;1;4;8902431;387;9752632;387;8902431;388;9752632;388
2019;5;1736;1;R;1;2;4;3664454;387;4121129;387;3664454;388;4121129;388
2019;5;1736;1;R;1;3;4;829412;194;976574;194;829412;194;976574;194
2019;5;1736;1;R;1;4;4;;;;;;;;
2019;5;1736;1;R;1;5;4;;;;;;;;
2019;5;1736;1;R;1;6;4;;;;;;;;
2019;5;1736;1;R;1;7;4;;;;;;;;
2019;5;1736;1;R;1;8;4;;;;;;;;
2019;5;1736;1;R;1;9;4;575028;271;714361;281;575028;297;714361;305
2019;5;1736;1;R;2;1;4;17018694;582;18875692;582;17018694;582;18875692;582
2019;5;1736;1;R;2;2;4;;;;;;;;
2019;5;1736;1;R;2;3;4;;;;;;;;
2019;5;1736;1;R;2;4;4;;;;;;;;
2019;5;1736;1;R;2;5;4;;;;;;;;
2019;5;1736;1;R;2;6;4;;;;;;;;
2019;5;1736;1;R;2;7;4;;;;;;;;
2019;5;1736;1;R;2;8;4;;;;;;;;
2019;5;1736;1;R;2;9;4;263812;138;311900;140;260440;138;309226;139
2019;5;1737;2;R;1;1;4;;;;;;;;
2019;5;1737;2;R;1;2;4;4021416;731;4516080;731;3180315;582;3545752;582
2019;5;1737;2;R;1;3;4;93470;6;98013;6;86280;6;90472;6
2019;5;1737;2;R;1;4;4;1819464;388;1847258;388;1819464;388;1847258;388
2019;5;1737;2;R;1;5;4;;;;;;;;
2019;5;1737;2;R;1;6;4;1405172;440;1727119;440;1240575;375;1570483;375
2019;5;1737;2;R;1;7;4;;;;;;;;
2019;5;1737;2;R;1;8;4;;;;;;;;
2019;5;1737;2;R;1;9;4;;;;;;;;
2019;5;1737;2;R;2;1;4;24917029;388;25482693;388;24917029;388;25483657;388
2019;5;1737;2;R;2;2;4;56509965;6408;60798782;6408;55791085;6163;60163230;6163
2019;5;1737;2;R;2;3;4;447402441;15190;471027945;15190;365473023;13360;389213768;13360
2019;5;1737;2;R;2;4;4;1637471;388;2041026;414;1637471;388;1963543;403
2019;5;1737;2;R;2;5;4;;;;;;;;
2019;5;1737;2;R;2;6;4;;;;;;;;
2019;5;1737;2;R;2;7;4;;;;;;;;
2019;5;1737;2;R;2;8;4;;;;;;;;
2019;5;1737;2;R;2;9;4;6083368;1164;7032572;1254;6141096;1164;7032519;1236
2019;5;1738;2;R;1;1;4;;;;;;;;
2019;5;1738;2;R;1;2;4;12587780;4064;13636531;4074;13902114;4251;14845740;4257
2019;5;1738;2;R;1;3;4;;0;;0;;;;
2019;5;1738;2;R;1;4;4;;0;;0;;;;
2019;5;1738;2;R;1;5;4;;0;;0;;;;
2019;5;1738;2;R;1;6;4;16115370;4471;17272805;4535;15729874;4779;16931816;4840
2019;5;1738;2;R;1;7;4;;0;;0;;;;
2019;5;1738;2;R;1;8;4;;0;;0;;;;
2019;5;1738;2;R;1;9;4;7806082;3612;8482181;3701;7977960;3638;8665424;3723
2019;5;1738;2;R;2;1;4;15808397;774;16988137;774;11594251;581;12510373;581
2019;5;1738;2;R;2;2;4;27268604;12178;29202013;12243;26216239;12307;28352240;12457
2019;5;1738;2;R;2;3;4;;0;;0;;;;
2019;5;1738;2;R;2;4;4;;0;;0;;;;
2019;5;1738;2;R;2;5;4;;0;;0;;;;
2019;5;1738;2;R;2;6;4;8637567;3090;9265628;3142;8902018;2890;9733910;2997
2019;5;1738;2;R;2;7;4;;0;;0;;;;
2019;5;1738;2;R;2;8;4;;0;;0;;;;
