Tamano;Seccion;Sexo;Grupo;IR_Wi;IR_Wtam;IR_Wcat;IR_Wsex;IR_Wgru;ICMO_Wi;ICMO_Wtam;ICMO_Wcat;ICMO_Wsex;ICMO_Wgru;IPC_Wi;EST_ROHO_Wtam;EST_ROHO_Wcat;EST_ROHO_Wsex;EST_ROHO_Wgru;EST_ROHO_Wi;EST_CHT_Wtam;EST_CHT_Wcat;EST_CHT_Wsex;EST_CHT_Wgru;EST_CHT_Wi;EST_NT_Wtam;EST_NT_Wcat;EST_NT_Wsex;EST_NT_Wgru;EST_NT_Wi;EST_RORE_Wtam;EST_RORE_Wcat;EST_RORE_Wsex;EST_RORE_Wgru;EST_RORE_Wi
1;B;1;4;0,006468598;0,039277652;0,106953184;0,020835883;0,06090312;0,006568184;0,040682196;0,108000689;0,021369748;0,060080669;;1,041539214;6,477448522;0,596616398;1,291390585;0,276657409;1,015861903;6,526035882;0,585878249;1,273062109;0,272910461;0,061005107;0,432879138;0,030378953;0,070528865;0,011315022;1,043931488;6,490966049;0,598053502;1,292171061;0,277600182
1;B;2;4;0,00492808;0,029923554;0,081481942;0,007146855;0,046398848;0,005179565;0,032081334;0,085167629;0,007477994;0,047378662;;0,789998332;4,913087723;0,391285471;0,979508399;0,209842211;0,759077141;4,876415429;0,381750099;0,951263496;0,203925447;0,033697097;0,23910736;0,009959603;0,038957689;0,006250024;0,797724713;4,960099478;0,395891392;0,987418045;0,212129367
1;C;1;4;0,116667823;0,708412925;0,918291415;0,375796621;1,098450508;0,114147939;0,707012633;0,880780617;0,371383149;1,044137138;;1,152030618;3,635396487;0,659908287;1,428387404;0,306006535;1,163021176;3,738202462;0,670749447;1,457479789;0,312444679;1,18780518;1,633968929;0,591496003;1,373238325;0,220310105;1,154195065;3,64799279;0,661221937;1,428654542;0,306921253
1;C;2;4;0,088462739;0,53715023;0,696289449;0,128291408;0,832894097;0,089162219;0,552255396;0,687987493;0,128727889;0,815587079;;0,952522421;3,005819992;0,471783508;1,181019851;0,253012447;0,943687473;3,033216341;0,474593117;1,182614253;0,25352086;0,740166533;1,018188115;0,21876558;0,85571697;0,137283596;0,955054831;3,0185826;0,473970507;1,18216016;0,253966279
1;E;1;4;0,005684428;0,034516136;1,18277568;0,018310009;0,05352001;0,005915891;0,036642011;1,195991004;0,019247499;0,054114003;;1,06982726;5,37038737;0,612820409;1,326464556;0,284171382;1,025866138;5,365095512;0,591647993;1,285599258;0,275598091;0,054649198;1,746504367;0,027213876;0,063180709;0,010136149;1,069284509;5,411850049;0,612577887;1,323552852;0,284342007
1;E;2;4;0,003531242;0,02144188;0,734755889;0,005121117;0,033247338;0,003824471;0,023688115;0,773177357;0,005521578;0,034983308;;0,901932215;4,527577073;0,446726224;1,118293728;0,239574493;0,82919297;4,336530194;0,417012292;1,039131547;0,222762007;0,02740439;0,875802186;0,008099714;0,031682602;0,005082874;0,901909134;4,564731793;0,447595589;1,11637679;0,239833881
1;F;1;4;0,092061031;0,558999241;0,87318193;0,296536129;0,866772724;0,092834104;0,574998419;0,85963139;0,30203806;0,849174648;;1,221692943;4,98094741;0,699812387;1,514760792;0,324510493;1,1981604;4,994668999;0,691015299;1,501515709;0,321884802;1,011998597;1,527727782;0,50394891;1,169985855;0,187702092;1,222134656;4,966129963;0,700143563;1,512749691;0,324987614
1;F;2;4;0,053299854;0,323639411;0,5055393;0,077297101;0,501828612;0,055564498;0,344156912;0,514519822;0,080221204;0,508261092;;1,059270112;4,318735528;0,524655544;1,313374889;0,281367154;1,011286621;4,215664227;0,508589637;1,267328438;0,271681316;0,498413204;0,752411813;0,147312326;0,576222537;0,092444003;1,06187347;4,314910494;0,526982002;1,31437952;0,282371278
1;G;1;4;0,32504121;1,973666679;2,202836696;1,046984383;3,06032695;0,32247196;1,997335662;2,188121314;1,049170515;2,949724295;;1,071568232;2,795423256;0,613817675;1,328623165;0,284633825;1,081517711;2,84412326;0,623743937;1,355340932;0,29054884;3,169438919;3,209693844;1,578297927;3,664233045;0,587856857;1,075342676;2,810831909;0,616048525;1,33105161;0,285952983
1;G;2;4;0,183329093;1,113183534;1,242439549;0,265869538;1,726079488;0,182385118;1,129661943;1,237567336;0,263318382;1,668318121;;0,964224204;2,515392565;0,477579391;1,195528735;0,256120716;0,972085158;2,556342795;0,488874694;1,218201783;0,261149875;1,53089102;1,550334809;0,452474202;1,769884704;0,283944511;0,964673639;2,521554763;0,478744088;1,194066253;0,256524093
1;H;1;4;0,079251205;0,481217325;1,356775852;0,255274627;0,746165685;0,079605298;0,493061477;1,269998169;0,258997811;0,728167751;;1,19590396;4,996254788;0,685039895;1,482785376;0,31766033;1,192075971;5,193824073;0,687506225;1,493890799;0,320250225;0,852928703;2,467259919;0,424736251;0,986082906;0,158198343;1,199169979;5,008086716;0,686987426;1,484324174;0,318880893
1;H;2;4;0,07778307;0,472302736;1,331641472;0,11280342;0,732342907;0,079109362;0,489989736;1,262086162;0,114214084;0,723631313;;1,077258429;4,500576772;0,533565142;1,335678363;0,286145276;1,061542485;4,62509525;0,533863987;1,330308294;0,285182512;0,735874414;2,128657931;0,21749699;0,850754792;0,136487508;1,077323576;4,499220282;0,534649514;1,333503553;0,28647974
1;I;1;4;0,052201072;0,316967553;2,444425622;0,168143933;0,491483367;0,051042458;0,316148174;2,389559214;0,166067902;0,466896961;;1,222962938;4,579194759;0,700539868;1,516335442;0,324847834;1,252629645;4,67144489;0,722429359;1,569775708;0,33651792;0,585169218;2,326248877;0,29139901;0,676522388;0,108535216;1,225320508;4,583495534;0,701968692;1,516693116;0,325834789
1;I;2;4;0,038589997;0,234320417;1,807058249;0,055964411;0,363332418;0,037977609;0,235226757;1,777926649;0,054830146;0,347389821;;1,189799222;4,455018375;0,589306497;1,475216192;0,316038768;1,217051219;4,538761892;0,61207142;1,525189386;0,326959805;0,418945789;1,665453585;0,123824726;0,484349137;0,077704654;1,190518128;4,453312001;0,59082522;1,473614974;0,31658021
1;J;1;4;0,035807381;0,217424227;0,941964675;0,115338508;0,337133533;0,035215235;0,218117088;0,945677374;0,11457364;0,322121757;;1,003197642;6,687470105;0,574653509;1,243851381;0,266472982;1,004725496;6,694049634;0,579455547;1,25910614;0,269918675;0,316055715;2,609683185;0,157387504;0,36539647;0,05862095;1,00606146;6,711857178;0,576358302;1,245295807;0,26752986
1;J;2;4;0,017407939;0,105701887;0,457940887;0,025245533;0,163899171;0,017762597;0,110018459;0,477000534;0,025644736;0,16247851;;0,859749707;5,731224064;0,425833265;1,065992199;0,228369823;0,853408522;5,685890351;0,429190619;1,069478096;0,229267495;0,129733093;1,071210727;0,038344256;0,149986259;0,024062457;0,863682918;5,76199032;0,428624847;1,069060648;0,229668842
1;K;1;4;0,044821018;0,27215549;0,519340149;0,144372173;0,421998704;0,044815961;0,27758233;0,537722174;0,145809841;0,409941783;;0,716694252;7,249260933;0,410538113;0,888619648;0,190370916;0,726646064;7,383218373;0,419078737;0,910621383;0,195212865;0,289505465;1,272363282;0,144166172;0,334701352;0,053696499;0,72516444;7,328336284;0,415436394;0,897603449;0,192834284
1;K;2;4;0,052035907;0,31596466;0,602938907;0,075464086;0,489928302;0,051597471;0,319585827;0,619089789;0,074493811;0,471973789;;0,619719951;6,268379603;0,306946741;0,768382505;0,164612252;0,627431007;6,375125897;0,315543488;0,786286639;0,168558822;0,285299507;1,253878286;0,084323877;0,329838784;0,052916392;0,622360901;6,289428606;0,308862593;0,77035395;0,165496971
1;L;1;4;0,042575458;0,258520337;4,627852465;0,137139041;0,400856316;0,042261316;0,261759295;4,763649459;0,137498238;0,386573858;;0,933569408;5,080298117;0,534768936;1,157520262;0,247978079;0,928439057;5,025396651;0,535458853;1,163505179;0,249424386;0,352796565;9,899167951;0,175683489;0,407873086;0,065435519;0,936137065;5,089174232;0,53629961;1,158743882;0,248935704
1;L;2;4;0,022912393;0,139125208;2,49052336;0,033228263;0,215724686;0,022920563;0,141966012;2,583580906;0,033091546;0,209659599;;0,959455052;5,221162617;0,475217234;1,189615527;0,254853917;0,950619056;5,145451154;0,478079103;1,191300803;0,255383024;0,192196347;5,392864077;0,056806061;0,222200909;0,035647931;0,95953431;5,216369981;0,476193564;1,187704827;0,255157453
1;M;1;4;0,223677646;1,358181988;3,555284778;0,720484035;2,105969051;0,215450241;1,334461611;3,511893317;0,700972702;1,970772319;;0,756619028;3,469984786;0,433407896;0,938121845;0,200975879;0,778453152;3,586699223;0,44895745;0,975545209;0,209130797;1,523525614;6,510438151;0,758676024;1,761369454;0,2825784;0,758272024;3,475579501;0,434403258;0,938583783;0,201638187
1;M;2;4;0,091439737;0,555226708;1,45340542;0,132608742;0,860923112;0,088691405;0,549339255;1,445692289;0,128048152;0,811280437;;0,81534024;3,739290348;0,403837296;1,010929493;0,21657362;0,834840117;3,846500447;0,419852318;1,046208463;0,224279108;0,652861922;2,789856058;0,192961598;0,754782878;0,121090631;0,813848041;3,730315085;0,403893008;1,007375387;0,21641685
1;N;1;4;0,070317236;0,426969817;1,015027057;0,226497582;0,662050614;0,068341754;0,423297028;0,953461217;0,222351591;0,625137553;;1,114041959;3,473229754;0,638147553;1,381285772;0,29591585;1,13377429;3,623391048;0,653881885;1,420828053;0,304587527;0,706432867;1,104036452;0,351785145;0,816717003;0,131026789;1,116085283;3,484782601;0,639389385;1,381482522;0,296787176
1;N;2;4;0,059770172;0,362927512;0,86278053;0,086680558;0,562747935;0,058960482;0,365191047;0,8225796;0,085124153;0,539324923;;1,003451919;3,128445059;0,497008843;1,244166656;0,266540524;1,025196365;3,276390516;0,515585035;1,28475991;0,275418157;0,542882389;0,848434403;0,160455756;0,627633989;0,100691997;1,003426895;3,133026335;0,497976387;1,24203476;0,266829282
1;O;1;4;0,02144282;0,130201888;0,344171126;0,069069081;0,20188837;0,020802136;0,128844839;0,345716558;0,067680264;0,190281863;;0,811406449;5,396985613;0,464791326;1,006052038;0,215528712;0,864302906;5,407935351;0,498469597;1,083130766;0,232194262;0,152543419;0,586754736;0,075962644;0,176357598;0,02829324;0,820442228;5,423338199;0,470019684;1,015537625;0,218170363
1;Q;1;4;0,072639496;0,441070699;1,676054877;0,233977773;0,683915153;0,072592363;0,449624566;1,672603445;0,236181052;0,664018839;;1,137692001;4,970438877;0,651694814;1,410609144;0,302197859;1,139423084;5,005793721;0,657139715;1,427907032;0,306105071;0,7404027;3,37736919;0,368701236;0,855990006;0,137327399;1,137250365;4,996068445;0,651514559;1,407680511;0,302415352
1;R;1;4;0,010605293;0,064395874;1,754394977;0,034160517;0,099850917;0,010615576;0,065751047;1,76445789;0,034538041;0,097103089;;1,162951085;3,167202556;0,666163768;1,441927545;0,308907268;1,16442945;3,217235197;0,671561641;1,459244615;0,31282301;0,118578858;3,02591172;0,059049179;0,137090691;0,021993607;1,160307961;3,16755475;0,664723928;1,436221042;0,308546782
1;R;2;4;0,006846613;0,041572981;1,132610297;0,009929171;0,064462209;0,006828326;0,042293473;1,134963697;0,009858391;0,06246025;;1,071511255;2,918173628;0,530718572;1,328552519;0,284618691;1,074739897;2,969429384;0,540501143;1,346847082;0,288727986;0,066030882;1,684985196;0,019516262;0,076339235;0,012247186;1,068177129;2,916044405;0,530110355;1,322182145;0,284047535
1;I;1;5;0,157640829;0,957203091;7,381865238;0,507774032;6,225402392;0,15357083;0,951191217;7,189438128;0,499646503;5,586778652;0,18726;1,6604042;6,217125615;0,951115772;4,669218416;0,441042562;1,704088303;6,355074403;0,982799205;4,888514026;0,457801915;2,492745794;9,909521764;1,241322398;7,7111436;0,462346095;1,658155707;6,202580654;0,949933821;4,69682751;0,440933464
1;I;2;5;0,194360146;1,180164642;9,101324923;0,281867112;7,675486902;0,191972229;1,189042851;8,98720453;0,277159766;6,983789487;0,23088;1,456963558;5,455373731;0,721632755;4,097123505;0,387003924;1,48257706;5,528990197;0,745607935;4,253065254;0,398293103;2,656476638;10,56040817;0,785155266;8,217634093;0,492714341;1,455303707;5,443782257;0,722231869;4,122236806;0,386991464
1;L;2;5;0,009968862;0,060531435;1,083591923;0,014457153;0,393680862;0,010273552;0,063632609;1,158023613;0,014832434;0,373743256;0,71854;1,213153244;6,601737471;0,600873723;3,411505144;0,322242147;1,21137933;6,556877996;0,60921895;3,475080977;0,325436057;0,10669482;2,993764819;0,031535003;0,330053342;0,019789396;1,2141233;6,60040633;0,602539893;3,439078544;0,32285725
1;R;2;5;0,003157802;0,019174336;0,522383753;0,004579543;0,124704941;0,003271655;0,020264068;0,543795065;0,00472345;0,11902009;0,07419;1,162316183;3,165473454;0,575694172;3,268546375;0,308738624;1,141005695;3,15251704;0,573827103;3,273200299;0,306530238;0,033971403;0,866886952;0,010040678;0,105088278;0,006300901;1,157857716;3,160865763;0,574616651;3,279702836;0,307895218
1;G;1;6;0,333273031;2,023650711;2,258624566;1,073499753;10,68727094;0,326770992;2,023963125;2,217292234;1,063157523;10,18249645;;1,615367868;4,214045144;0,925317978;8,204231848;0,429079849;1,661753225;4,369998709;0,958383287;8,559609209;0,446428632;4,897419057;4,959620993;2,438786972;14,38514902;0,908356794;1,613082573;4,216427068;0,924112064;8,189125221;0,428947706
1;G;2;6;0,420136603;2,551090718;2,847307658;0,609295134;13,47277846;0,419854508;2,60050636;2,848906922;0,606164643;13,0830678;;1,441815008;3,76129404;0,714129692;7,322780678;0,382980111;1,455727811;3,828202983;0,732105086;7,498382422;0,391080074;5,427061528;5,495990434;1,60403667;15,94086353;1,006593095;1,439530309;3,762779825;0,714403915;7,308053636;0,382797033
1;B;2;7;0,017759395;0,107835946;0,293637658;0,025755226;0,211993922;0,019055171;0,118024438;0,3133243;0,027510889;0,215436344;;1,268570949;7,889384202;0,628322063;3,145528905;0,336962398;1,184526828;7,609562443;0,595714466;3,001813289;0,318222154;0,201916661;1,432757248;0,059679023;0,290926042;0,037450822;1,244146274;7,735863242;0,617439566;3,101642904;0,3308409
1;C;2;7;0,73778855;4,479889416;5,807127233;1,06996384;8,806982799;0,756931516;4,688303171;5,840583844;1,09281933;8,557811476;;1,221933595;3,855985273;0,605222623;3,029887642;0,324574416;1,19911164;3,854205046;0,603049364;3,038773941;0,322140352;7,955336634;10,94352264;2,351300352;11,46222701;1,475529048;1,217451078;3,84792215;0,604191389;3,035092075;0,323742166
1;G;2;7;0,248901202;1,511340695;1,686828267;0,360964243;2,971133943;0,253113227;1,567739646;1,717490254;0,365432039;2,861679341;;1,222759186;3,189838372;0,605631538;3,031934765;0,324793712;1,214253808;3,193186263;0,610664564;3,077147035;0,326208283;2,658079591;2,691839761;0,78562904;3,829820547;0,493011651;1,213756223;3,172630267;0,602357722;3,025880844;0,322759638
1;H;2;7;0,041962447;0,254798103;0,718394569;0,060855242;0,500905782;0,043928855;0,272087748;0,700827295;0,063422253;0,496656373;;1,181535251;4,936225107;0,585213359;2,929716532;0,313843662;1,132076634;4,932409523;0,569336558;2,868894653;0,304131453;0,432841121;1,252075987;0,127931667;0,623647171;0,080281913;1,178357251;4,921166639;0,584790072;2,937631597;0,313346414
1;R;2;7;0,005876684;0,03568352;0,972158396;0,008522549;0,07014998;0,00609847;0,037772871;1,013651379;0,008804662;0,068948849;;1,24860248;3,400467154;0,618431698;3,096015397;0,331658301;1,256215305;3,470832943;0,631767565;3,183485344;0,337481204;0,064286908;1,640482213;0,019000809;0,092626015;0,011923719;1,236201686;3,374738994;0,61349686;3,081837133;0,32872829
1;B;2;8;0,058323353;0,35414235;0,964330856;0,084582335;0,8068155;0,062731297;0,388546824;1,031491132;0,090568264;0,799029298;;0,976794177;6,074791915;0,483805287;3,339861716;0,259459598;0,918762037;5,902253056;0,46205778;3,250442881;0,246824663;0,510390145;3,62161883;0,150852262;1,06729515;0,094665445;0,980769089;6,098234349;0,486731868;3,360862457;0,260804163
1;C;2;8;0,218949761;1,329474029;1,723351655;0,317527734;3,028839256;0,228723587;1,416674423;1,764861496;0,330219514;2,913328071;;1,076161486;3,395980649;0,533021827;3,67961914;0,285853902;1,058047379;3,400793896;0,532106251;3,74321362;0,284243555;2,097709099;2,88565124;0,620004454;4,386594785;0,389076019;1,068927797;3,378493824;0,530482893;3,662961389;0,284247151
1;F;2;8;0,2450799;1,48813756;2,324537727;0,355422474;3,390310274;0,261074657;1,617051369;2,417516412;0,376926348;3,325394366;;1,215287172;4,954830527;0,601930656;4,15531869;0,322808969;1,167116266;4,865257969;0,586958461;4,129083056;0,313544821;2,598726368;3,923075073;0,768086444;5,434289976;0,482003015;1,214512847;4,935158827;0,602733216;4,161846737;0,322960838
1;G;2;8;0,164788574;1,000604563;1,116788602;0,238981502;2,279601041;0,169767163;1,05150851;1,151948681;0,24510122;2,162380579;;1,052906198;2,746739204;0,521503504;3,60010449;0,279676748;1,037539184;2,728470646;0,521792404;3,670658691;0,278734045;1,571307869;1,591264992;0,464419913;3,28581828;0,291440892;1,066162452;2,786835773;0,52911052;3,653485208;0,283511796
1;H;2;8;0,769205849;4,67065685;13,16875784;1,115526182;10,64080118;0,800703461;4,959419045;12,77417402;1,156015044;10,19882514;;0,96684549;4,039292927;0,478877711;3,305845093;0,256816992;0,928424531;4,045106013;0,466917178;3,284627342;0,249420484;6,585374043;19,04945791;1,946390583;13,77091201;1,221433;0,972998529;4,063528184;0,482875528;3,334234596;0,258737831
1;R;2;8;0,003359517;0,02039916;0,555752757;0,004872076;0,04647385;0,003354542;0,020777457;0,557572065;0,004843118;0,042727917;;1,070461093;2,915313596;0,530198427;3,660128312;0,284339743;1,075705624;2,97209762;0,54098682;3,805685855;0,288987428;0,032166873;0,820838728;0,009507326;0,067265303;0,005966203;1,068781723;2,917694903;0,5304104;3,662460829;0,284208307
1;B;2;9;0,012379026;0,07516607;0,204677471;0,017952447;0,205188382;0,013819143;0,085593385;0,227228257;0,019951377;0,213845512;;1,240702734;7,71606866;0,614518961;1,608548214;0,329559942;1,162484496;7,467959486;0,584629081;1,555406404;0,3123005;0,142499544;1,011146153;0,042117542;0,179900185;0,026430336;1,237757409;7,696138506;0,614268928;1,610884915;0,329141985
1;C;1;9;0,031542249;0,191526132;0,248268766;0,10160017;0,522828146;0,031510343;0,195169625;0,243137979;0,102519681;0,487609509;;1,669174573;5,267317797;0,956139633;2,164054051;0,44337218;1,658724218;5,331499617;0,956636367;2,21937607;0,445614891;0,484989654;0,667161617;0,2415122;0,612280756;0,089954248;1,670464762;5,27973442;0,956985504;2,174033835;0,444206663
1;C;2;9;0,112703117;0,68433903;0,887085249;0,163445556;1,86810908;0,122102555;0,756282152;0,942159489;0,176285476;1,889486486;;1,362795545;4,300495194;0,674991422;1,766839292;0,361990676;1,27577669;4,100623155;0,641605249;1,70699157;0,342736354;1,378222918;1,895911437;0,407351214;1,739953346;0,255628145;1,360207795;4,299124457;0,675038079;1,770248518;0,361703748
1;F;2;9;0,232251958;1,410245643;2,202867054;0,336818993;3,849689371;0,249094924;1,542850967;2,306585681;0,359630616;3,854640817;;1,557129823;6,348552473;0,771245017;2,018790099;0,413610449;1,460501809;6,088269242;0,734505994;1,95415412;0,392362605;3,273880209;4,942297119;0,9676367;4,133147656;0,607228276;1,54512698;6,278605512;0,766808977;2,010912417;0,410877089
1;G;2;9;0,192747087;1,17037007;1,306266233;0,279527805;3,194876893;0,194492729;1,204654397;1,319723076;0,280798737;3,009694462;;1,471251602;3,838085921;0,72870961;1,90745057;0,390799166;1,471686888;3,870171396;0,740131121;1,969119776;0,395367467;2,543671271;2,575978345;0,751814214;3,211287;0,471791581;1,472162258;3,848076284;0,730598359;1,915952154;0,391474456
